player_id	daily_recharge	platform_profit	loss_percentage	offer_tier
308	700.00	730.50	104.36	500-1999 (25% cashback)
12835983	700.00	740.90	105.84	500-1999 (25% cashback)
15465537	700.00	1105.66	157.95	500-1999 (25% cashback)
16333038	700.00	753.60	107.66	500-1999 (25% cashback)
16760907	700.00	777.60	111.09	500-1999 (25% cashback)
21099925	700.00	829.60	118.51	500-1999 (25% cashback)
25880116	700.00	739.09	105.58	500-1999 (25% cashback)
31088120	700.00	758.22	108.32	500-1999 (25% cashback)
32885519	700.00	858.70	122.67	500-1999 (25% cashback)
33604705	700.00	710.95	101.56	500-1999 (25% cashback)
34251417	700.00	740.70	105.81	500-1999 (25% cashback)
36697561	700.00	792.85	113.26	500-1999 (25% cashback)
38083570	700.00	632.33	90.33	500-1999 (25% cashback)
40728647	700.00	746.15	106.59	500-1999 (25% cashback)
42956641	700.00	839.95	119.99	500-1999 (25% cashback)
45116904	700.00	727.60	103.94	500-1999 (25% cashback)
45299687	700.00	767.07	109.58	500-1999 (25% cashback)
56706130	700.00	1645.85	235.12	500-1999 (25% cashback)
57347750	700.00	793.35	113.34	500-1999 (25% cashback)
61193791	700.00	741.40	105.91	500-1999 (25% cashback)
61815814	700.00	960.60	137.23	500-1999 (25% cashback)
61964072	700.00	720.00	102.86	500-1999 (25% cashback)
62468312	700.00	2037.87	291.12	500-1999 (25% cashback)
63823316	700.00	1229.34	175.62	500-1999 (25% cashback)
65649388	700.00	743.20	106.17	500-1999 (25% cashback)
66973193	700.00	984.90	140.70	500-1999 (25% cashback)
70153834	700.00	735.85	105.12	500-1999 (25% cashback)
70276016	700.00	840.65	120.09	500-1999 (25% cashback)
75178231	700.00	796.22	113.75	500-1999 (25% cashback)
83929081	700.00	739.20	105.60	500-1999 (25% cashback)
95243270	700.00	774.32	110.62	500-1999 (25% cashback)
18356634	650.00	802.40	123.45	500-1999 (25% cashback)
19182738	650.00	699.50	107.62	500-1999 (25% cashback)
71304545	650.00	758.60	116.71	500-1999 (25% cashback)
10062047	600.00	684.20	114.03	500-1999 (25% cashback)
11264709	600.00	628.09	104.68	500-1999 (25% cashback)
18403148	600.00	994.88	165.81	500-1999 (25% cashback)
19933982	600.00	1263.26	210.54	500-1999 (25% cashback)
21276225	600.00	624.00	104.00	500-1999 (25% cashback)
24780815	600.00	637.10	106.18	500-1999 (25% cashback)
24822248	600.00	635.90	105.98	500-1999 (25% cashback)
24854296	600.00	786.20	131.03	500-1999 (25% cashback)
25842791	600.00	949.10	158.18	500-1999 (25% cashback)
26234966	600.00	687.92	114.65	500-1999 (25% cashback)
27823782	600.00	660.30	110.05	500-1999 (25% cashback)
29681717	600.00	668.80	111.47	500-1999 (25% cashback)
35738856	600.00	657.40	109.57	500-1999 (25% cashback)
36827552	600.00	715.00	119.17	500-1999 (25% cashback)
38301051	600.00	656.50	109.42	500-1999 (25% cashback)
41995220	600.00	632.47	105.41	500-1999 (25% cashback)
46215354	600.00	712.10	118.68	500-1999 (25% cashback)
48205906	600.00	679.76	113.29	500-1999 (25% cashback)
48941581	600.00	630.50	105.08	500-1999 (25% cashback)
52574596	600.00	685.70	114.28	500-1999 (25% cashback)
53418167	600.00	613.50	102.25	500-1999 (25% cashback)
53527921	600.00	543.72	90.62	500-1999 (25% cashback)
56005594	600.00	676.80	112.80	500-1999 (25% cashback)
61049550	600.00	625.56	104.26	500-1999 (25% cashback)
64616553	600.00	680.16	113.36	500-1999 (25% cashback)
66656296	600.00	625.50	104.25	500-1999 (25% cashback)
68965290	600.00	639.18	106.53	500-1999 (25% cashback)
69374142	600.00	655.00	109.17	500-1999 (25% cashback)
70465707	600.00	649.80	108.30	500-1999 (25% cashback)
75189595	600.00	694.50	115.75	500-1999 (25% cashback)
77570074	600.00	622.65	103.78	500-1999 (25% cashback)
78235158	600.00	679.90	113.32	500-1999 (25% cashback)
78403576	600.00	677.10	112.85	500-1999 (25% cashback)
83975540	600.00	698.60	116.43	500-1999 (25% cashback)
84553182	600.00	626.15	104.36	500-1999 (25% cashback)
87140139	600.00	621.30	103.55	500-1999 (25% cashback)
87935254	600.00	737.16	122.86	500-1999 (25% cashback)
90389898	600.00	644.40	107.40	500-1999 (25% cashback)
92906444	600.00	2122.46	353.74	500-1999 (25% cashback)
94236450	600.00	1094.50	182.42	500-1999 (25% cashback)
95400287	600.00	711.90	118.65	500-1999 (25% cashback)
96963374	600.00	651.40	108.57	500-1999 (25% cashback)
15373610	590.00	681.56	115.52	500-1999 (25% cashback)
30816501	590.00	856.08	145.10	500-1999 (25% cashback)
70633730	566.00	727.75	128.58	500-1999 (25% cashback)
79975034	563.00	603.50	107.19	500-1999 (25% cashback)
44132857	550.00	584.99	106.36	500-1999 (25% cashback)
75715323	524.00	567.26	108.26	500-1999 (25% cashback)
54597697	515.00	581.20	112.85	500-1999 (25% cashback)
78380538	511.00	581.65	113.83	500-1999 (25% cashback)
76487986	508.00	632.10	124.43	500-1999 (25% cashback)
74948173	502.00	520.15	103.62	500-1999 (25% cashback)
99032251	501.00	535.30	106.85	500-1999 (25% cashback)
859	500.00	574.90	114.98	500-1999 (25% cashback)
1690	500.00	615.05	123.01	500-1999 (25% cashback)
10134986	500.00	697.04	139.41	500-1999 (25% cashback)
10504520	500.00	639.56	127.91	500-1999 (25% cashback)
10768846	500.00	532.16	106.43	500-1999 (25% cashback)
10886863	500.00	742.84	148.57	500-1999 (25% cashback)
11379916	500.00	539.40	107.88	500-1999 (25% cashback)
11980560	500.00	565.70	113.14	500-1999 (25% cashback)
12318848	500.00	515.30	103.06	500-1999 (25% cashback)
12333985	500.00	527.95	105.59	500-1999 (25% cashback)
12408981	500.00	564.70	112.94	500-1999 (25% cashback)
13278685	500.00	655.48	131.10	500-1999 (25% cashback)
13842784	500.00	558.70	111.74	500-1999 (25% cashback)
14329254	500.00	661.63	132.33	500-1999 (25% cashback)
14616512	500.00	719.20	143.84	500-1999 (25% cashback)
14747239	500.00	607.80	121.56	500-1999 (25% cashback)
15095743	500.00	539.80	107.96	500-1999 (25% cashback)
15968054	500.00	567.60	113.52	500-1999 (25% cashback)
16181188	500.00	554.29	110.86	500-1999 (25% cashback)
16224342	500.00	639.10	127.82	500-1999 (25% cashback)
16471997	500.00	612.30	122.46	500-1999 (25% cashback)
16519332	500.00	635.70	127.14	500-1999 (25% cashback)
17036622	500.00	556.75	111.35	500-1999 (25% cashback)
17068421	500.00	670.20	134.04	500-1999 (25% cashback)
18087221	500.00	600.00	120.00	500-1999 (25% cashback)
18140805	500.00	657.20	131.44	500-1999 (25% cashback)
18188250	500.00	595.37	119.07	500-1999 (25% cashback)
18319800	500.00	544.30	108.86	500-1999 (25% cashback)
18941300	500.00	560.86	112.17	500-1999 (25% cashback)
19349918	500.00	518.00	103.60	500-1999 (25% cashback)
20105086	500.00	611.50	122.30	500-1999 (25% cashback)
20135248	500.00	520.17	104.03	500-1999 (25% cashback)
20909716	500.00	562.60	112.52	500-1999 (25% cashback)
21426214	500.00	532.20	106.44	500-1999 (25% cashback)
21671067	500.00	531.20	106.24	500-1999 (25% cashback)
22312251	500.00	674.72	134.94	500-1999 (25% cashback)
22332794	500.00	527.50	105.50	500-1999 (25% cashback)
22479638	500.00	510.10	102.02	500-1999 (25% cashback)
22493224	500.00	560.48	112.10	500-1999 (25% cashback)
23109148	500.00	549.60	109.92	500-1999 (25% cashback)
23124366	500.00	522.60	104.52	500-1999 (25% cashback)
23438207	500.00	582.20	116.44	500-1999 (25% cashback)
24386526	500.00	575.00	115.00	500-1999 (25% cashback)
24444333	500.00	545.72	109.14	500-1999 (25% cashback)
24562695	500.00	561.70	112.34	500-1999 (25% cashback)
24636438	500.00	522.08	104.42	500-1999 (25% cashback)
24642957	500.00	522.40	104.48	500-1999 (25% cashback)
24730641	500.00	521.62	104.32	500-1999 (25% cashback)
25111623	500.00	548.70	109.74	500-1999 (25% cashback)
25126547	500.00	532.70	106.54	500-1999 (25% cashback)
25346851	500.00	526.00	105.20	500-1999 (25% cashback)
25657890	500.00	630.60	126.12	500-1999 (25% cashback)
25909257	500.00	533.50	106.70	500-1999 (25% cashback)
26144417	500.00	518.00	103.60	500-1999 (25% cashback)
26183434	500.00	757.34	151.47	500-1999 (25% cashback)
26460454	500.00	660.75	132.15	500-1999 (25% cashback)
26702599	500.00	640.75	128.15	500-1999 (25% cashback)
26771148	500.00	529.35	105.87	500-1999 (25% cashback)
26903455	500.00	519.90	103.98	500-1999 (25% cashback)
26914965	500.00	700.00	140.00	500-1999 (25% cashback)
27273509	500.00	630.00	126.00	500-1999 (25% cashback)
27350910	500.00	600.10	120.02	500-1999 (25% cashback)
27485666	500.00	521.50	104.30	500-1999 (25% cashback)
27552615	500.00	529.71	105.94	500-1999 (25% cashback)
28113871	500.00	516.00	103.20	500-1999 (25% cashback)
28441079	500.00	500.00	100.00	500-1999 (25% cashback)
28930058	500.00	543.30	108.66	500-1999 (25% cashback)
29246117	500.00	571.00	114.20	500-1999 (25% cashback)
29421038	500.00	569.08	113.82	500-1999 (25% cashback)
29483176	500.00	548.00	109.60	500-1999 (25% cashback)
29651528	500.00	650.78	130.16	500-1999 (25% cashback)
29698277	500.00	624.95	124.99	500-1999 (25% cashback)
29978103	500.00	629.00	125.80	500-1999 (25% cashback)
31960166	500.00	537.80	107.56	500-1999 (25% cashback)
32359119	500.00	547.40	109.48	500-1999 (25% cashback)
32852522	500.00	527.50	105.50	500-1999 (25% cashback)
33283847	500.00	641.29	128.26	500-1999 (25% cashback)
33585560	500.00	515.80	103.16	500-1999 (25% cashback)
33737446	500.00	582.00	116.40	500-1999 (25% cashback)
35382617	500.00	710.50	142.10	500-1999 (25% cashback)
35690956	500.00	557.20	111.44	500-1999 (25% cashback)
35783069	500.00	518.20	103.64	500-1999 (25% cashback)
36474268	500.00	564.25	112.85	500-1999 (25% cashback)
36631993	500.00	562.10	112.42	500-1999 (25% cashback)
36944456	500.00	531.20	106.24	500-1999 (25% cashback)
37331383	500.00	616.70	123.34	500-1999 (25% cashback)
37528099	500.00	637.85	127.57	500-1999 (25% cashback)
37632944	500.00	538.90	107.78	500-1999 (25% cashback)
37983972	500.00	1678.20	335.64	500-1999 (25% cashback)
38397884	500.00	669.15	133.83	500-1999 (25% cashback)
39571343	500.00	545.26	109.05	500-1999 (25% cashback)
39907021	500.00	554.32	110.86	500-1999 (25% cashback)
40591603	500.00	566.70	113.34	500-1999 (25% cashback)
40746283	500.00	489.70	97.94	500-1999 (25% cashback)
40821096	500.00	567.50	113.50	500-1999 (25% cashback)
42100720	500.00	596.40	119.28	500-1999 (25% cashback)
42880227	500.00	646.31	129.26	500-1999 (25% cashback)
43001015	500.00	594.80	118.96	500-1999 (25% cashback)
43101180	500.00	521.80	104.36	500-1999 (25% cashback)
43330283	500.00	519.40	103.88	500-1999 (25% cashback)
43348149	500.00	565.56	113.11	500-1999 (25% cashback)
43470401	500.00	646.55	129.31	500-1999 (25% cashback)
43679752	500.00	626.12	125.22	500-1999 (25% cashback)
43917620	500.00	529.89	105.98	500-1999 (25% cashback)
44174932	500.00	557.60	111.52	500-1999 (25% cashback)
44318972	500.00	550.40	110.08	500-1999 (25% cashback)
44344270	500.00	557.60	111.52	500-1999 (25% cashback)
44851936	500.00	543.28	108.66	500-1999 (25% cashback)
45736826	500.00	554.00	110.80	500-1999 (25% cashback)
46204311	500.00	519.50	103.90	500-1999 (25% cashback)
46856124	500.00	592.20	118.44	500-1999 (25% cashback)
47399772	500.00	722.00	144.40	500-1999 (25% cashback)
47513312	500.00	531.30	106.26	500-1999 (25% cashback)
47888089	500.00	583.50	116.70	500-1999 (25% cashback)
48141233	500.00	534.68	106.94	500-1999 (25% cashback)
48553067	500.00	635.30	127.06	500-1999 (25% cashback)
49154595	500.00	859.28	171.86	500-1999 (25% cashback)
49169827	500.00	717.40	143.48	500-1999 (25% cashback)
49491784	500.00	624.00	124.80	500-1999 (25% cashback)
50303714	500.00	747.90	149.58	500-1999 (25% cashback)
50492139	500.00	541.54	108.31	500-1999 (25% cashback)
50868544	500.00	524.90	104.98	500-1999 (25% cashback)
51021034	500.00	633.85	126.77	500-1999 (25% cashback)
51177391	500.00	615.76	123.15	500-1999 (25% cashback)
51556506	500.00	593.75	118.75	500-1999 (25% cashback)
51831338	500.00	517.20	103.44	500-1999 (25% cashback)
52355079	500.00	571.50	114.30	500-1999 (25% cashback)
52548411	500.00	554.49	110.90	500-1999 (25% cashback)
52965927	500.00	562.25	112.45	500-1999 (25% cashback)
53074625	500.00	614.32	122.86	500-1999 (25% cashback)
53191527	500.00	570.00	114.00	500-1999 (25% cashback)
53253215	500.00	634.14	126.83	500-1999 (25% cashback)
53332419	500.00	496.70	99.34	500-1999 (25% cashback)
53885854	500.00	566.45	113.29	500-1999 (25% cashback)
54432972	500.00	638.50	127.70	500-1999 (25% cashback)
54452306	500.00	556.40	111.28	500-1999 (25% cashback)
55669018	500.00	521.70	104.34	500-1999 (25% cashback)
56204850	500.00	572.00	114.40	500-1999 (25% cashback)
56952924	500.00	660.00	132.00	500-1999 (25% cashback)
57525380	500.00	562.03	112.41	500-1999 (25% cashback)
57583518	500.00	552.70	110.54	500-1999 (25% cashback)
58068505	500.00	505.40	101.08	500-1999 (25% cashback)
58689440	500.00	531.00	106.20	500-1999 (25% cashback)
59168624	500.00	635.20	127.04	500-1999 (25% cashback)
59201663	500.00	577.44	115.49	500-1999 (25% cashback)
59389230	500.00	562.51	112.50	500-1999 (25% cashback)
60213206	500.00	577.95	115.59	500-1999 (25% cashback)
60647690	500.00	586.60	117.32	500-1999 (25% cashback)
60676830	500.00	634.80	126.96	500-1999 (25% cashback)
61460919	500.00	542.00	108.40	500-1999 (25% cashback)
61590011	500.00	607.75	121.55	500-1999 (25% cashback)
62906557	500.00	569.42	113.88	500-1999 (25% cashback)
63289329	500.00	516.00	103.20	500-1999 (25% cashback)
63639133	500.00	657.05	131.41	500-1999 (25% cashback)
63715093	500.00	526.60	105.32	500-1999 (25% cashback)
63780192	500.00	895.52	179.10	500-1999 (25% cashback)
63874634	500.00	466.60	93.32	500-1999 (25% cashback)
64348970	500.00	520.00	104.00	500-1999 (25% cashback)
65143115	500.00	573.68	114.74	500-1999 (25% cashback)
65403127	500.00	617.65	123.53	500-1999 (25% cashback)
65528556	500.00	636.35	127.27	500-1999 (25% cashback)
65754019	500.00	564.53	112.91	500-1999 (25% cashback)
66015706	500.00	554.00	110.80	500-1999 (25% cashback)
66097792	500.00	620.69	124.14	500-1999 (25% cashback)
66286341	500.00	548.05	109.61	500-1999 (25% cashback)
66701402	500.00	652.00	130.40	500-1999 (25% cashback)
67381631	500.00	537.10	107.42	500-1999 (25% cashback)
67979290	500.00	579.08	115.82	500-1999 (25% cashback)
68604115	500.00	556.40	111.28	500-1999 (25% cashback)
68662713	500.00	534.11	106.82	500-1999 (25% cashback)
68769361	500.00	543.55	108.71	500-1999 (25% cashback)
68865803	500.00	511.50	102.30	500-1999 (25% cashback)
69192559	500.00	542.21	108.44	500-1999 (25% cashback)
69822183	500.00	642.90	128.58	500-1999 (25% cashback)
70654086	500.00	525.70	105.14	500-1999 (25% cashback)
70855844	500.00	516.76	103.35	500-1999 (25% cashback)
70955138	500.00	508.80	101.76	500-1999 (25% cashback)
71046342	500.00	771.70	154.34	500-1999 (25% cashback)
71752255	500.00	536.55	107.31	500-1999 (25% cashback)
72009948	500.00	644.33	128.87	500-1999 (25% cashback)
72762719	500.00	634.14	126.83	500-1999 (25% cashback)
73259787	500.00	562.00	112.40	500-1999 (25% cashback)
73393246	500.00	560.60	112.12	500-1999 (25% cashback)
73704279	500.00	452.04	90.41	500-1999 (25% cashback)
73755754	500.00	637.45	127.49	500-1999 (25% cashback)
73957362	500.00	543.30	108.66	500-1999 (25% cashback)
74035852	500.00	620.50	124.10	500-1999 (25% cashback)
74078472	500.00	570.00	114.00	500-1999 (25% cashback)
74403637	500.00	521.40	104.28	500-1999 (25% cashback)
74633379	500.00	546.53	109.31	500-1999 (25% cashback)
74920616	500.00	527.00	105.40	500-1999 (25% cashback)
75003504	500.00	563.79	112.76	500-1999 (25% cashback)
75166723	500.00	678.72	135.74	500-1999 (25% cashback)
75291980	500.00	3184.36	636.87	500-1999 (25% cashback)
75367697	500.00	590.00	118.00	500-1999 (25% cashback)
75750630	500.00	631.44	126.29	500-1999 (25% cashback)
76355776	500.00	632.02	126.40	500-1999 (25% cashback)
76775245	500.00	521.85	104.37	500-1999 (25% cashback)
77315213	500.00	950.90	190.18	500-1999 (25% cashback)
77438524	500.00	564.75	112.95	500-1999 (25% cashback)
78238289	500.00	527.10	105.42	500-1999 (25% cashback)
78450193	500.00	524.95	104.99	500-1999 (25% cashback)
78496393	500.00	654.40	130.88	500-1999 (25% cashback)
78932210	500.00	564.80	112.96	500-1999 (25% cashback)
79053823	500.00	516.00	103.20	500-1999 (25% cashback)
79310988	500.00	663.00	132.60	500-1999 (25% cashback)
79742143	500.00	705.30	141.06	500-1999 (25% cashback)
79744204	500.00	528.74	105.75	500-1999 (25% cashback)
80056730	500.00	2445.50	489.10	500-1999 (25% cashback)
80162617	500.00	523.00	104.60	500-1999 (25% cashback)
80335716	500.00	555.75	111.15	500-1999 (25% cashback)
80514352	500.00	532.40	106.48	500-1999 (25% cashback)
80714755	500.00	675.00	135.00	500-1999 (25% cashback)
80731224	500.00	619.00	123.80	500-1999 (25% cashback)
80751768	500.00	533.82	106.76	500-1999 (25% cashback)
80874363	500.00	542.36	108.47	500-1999 (25% cashback)
81302250	500.00	527.30	105.46	500-1999 (25% cashback)
81324205	500.00	740.96	148.19	500-1999 (25% cashback)
81532783	500.00	580.45	116.09	500-1999 (25% cashback)
81860429	500.00	510.24	102.05	500-1999 (25% cashback)
82341396	500.00	525.80	105.16	500-1999 (25% cashback)
82395952	500.00	520.70	104.14	500-1999 (25% cashback)
82425829	500.00	520.00	104.00	500-1999 (25% cashback)
82437875	500.00	657.14	131.43	500-1999 (25% cashback)
82845483	500.00	639.14	127.83	500-1999 (25% cashback)
84282877	500.00	641.36	128.27	500-1999 (25% cashback)
84463343	500.00	617.00	123.40	500-1999 (25% cashback)
84473612	500.00	567.10	113.42	500-1999 (25% cashback)
84982572	500.00	525.20	105.04	500-1999 (25% cashback)
85077559	500.00	560.10	112.02	500-1999 (25% cashback)
85124302	500.00	553.44	110.69	500-1999 (25% cashback)
85269649	500.00	540.52	108.10	500-1999 (25% cashback)
85950788	500.00	639.70	127.94	500-1999 (25% cashback)
86260395	500.00	522.32	104.46	500-1999 (25% cashback)
86521883	500.00	510.30	102.06	500-1999 (25% cashback)
86567947	500.00	554.04	110.81	500-1999 (25% cashback)
86648154	500.00	543.75	108.75	500-1999 (25% cashback)
88004127	500.00	632.00	126.40	500-1999 (25% cashback)
88429964	500.00	523.20	104.64	500-1999 (25% cashback)
88492126	500.00	465.10	93.02	500-1999 (25% cashback)
88632310	500.00	562.49	112.50	500-1999 (25% cashback)
88816228	500.00	647.55	129.51	500-1999 (25% cashback)
88944703	500.00	582.00	116.40	500-1999 (25% cashback)
88979149	500.00	663.42	132.68	500-1999 (25% cashback)
89676915	500.00	521.00	104.20	500-1999 (25% cashback)
89830760	500.00	603.40	120.68	500-1999 (25% cashback)
90107190	500.00	606.80	121.36	500-1999 (25% cashback)
90193729	500.00	546.24	109.25	500-1999 (25% cashback)
90329667	500.00	658.50	131.70	500-1999 (25% cashback)
90853229	500.00	520.00	104.00	500-1999 (25% cashback)
90970010	500.00	642.98	128.60	500-1999 (25% cashback)
92222939	500.00	533.56	106.71	500-1999 (25% cashback)
92519280	500.00	579.84	115.97	500-1999 (25% cashback)
92545789	500.00	667.00	133.40	500-1999 (25% cashback)
93169909	500.00	661.45	132.29	500-1999 (25% cashback)
93253328	500.00	518.10	103.62	500-1999 (25% cashback)
93747272	500.00	516.80	103.36	500-1999 (25% cashback)
93980895	500.00	546.25	109.25	500-1999 (25% cashback)
94301097	500.00	560.35	112.07	500-1999 (25% cashback)
94319969	500.00	711.00	142.20	500-1999 (25% cashback)
94397534	500.00	608.65	121.73	500-1999 (25% cashback)
95284124	500.00	529.81	105.96	500-1999 (25% cashback)
95401271	500.00	594.21	118.84	500-1999 (25% cashback)
95661931	500.00	736.13	147.23	500-1999 (25% cashback)
95981983	500.00	834.35	166.87	500-1999 (25% cashback)
96137116	500.00	540.90	108.18	500-1999 (25% cashback)
96299691	500.00	520.80	104.16	500-1999 (25% cashback)
96821731	500.00	645.40	129.08	500-1999 (25% cashback)
96967952	500.00	658.28	131.66	500-1999 (25% cashback)
97232392	500.00	638.36	127.67	500-1999 (25% cashback)
97735650	500.00	574.70	114.94	500-1999 (25% cashback)
97775586	500.00	535.35	107.07	500-1999 (25% cashback)
98047386	500.00	516.28	103.26	500-1999 (25% cashback)
98111813	500.00	574.34	114.87	500-1999 (25% cashback)
98370732	500.00	554.24	110.85	500-1999 (25% cashback)
98706491	500.00	545.60	109.12	500-1999 (25% cashback)
98858593	500.00	572.05	114.41	500-1999 (25% cashback)
99142444	500.00	524.00	104.80	500-1999 (25% cashback)
99647688	500.00	505.40	101.08	500-1999 (25% cashback)
99708055	500.00	518.10	103.62	500-1999 (25% cashback)
15834421	490.00	1048.60	214.00	0-499 (20% cashback)
28659291	470.00	626.92	133.39	0-499 (20% cashback)
15909182	450.00	480.42	106.76	0-499 (20% cashback)
54623163	450.00	580.00	128.89	0-499 (20% cashback)
69016443	450.00	467.00	103.78	0-499 (20% cashback)
70189460	450.00	553.30	122.96	0-499 (20% cashback)
74188332	450.00	475.76	105.72	0-499 (20% cashback)
25652527	414.00	484.76	117.09	0-499 (20% cashback)
24425001	407.00	455.00	111.79	0-499 (20% cashback)
31617988	407.00	483.65	118.83	0-499 (20% cashback)
73473935	402.00	438.36	109.04	0-499 (20% cashback)
10745798	400.00	446.80	111.70	0-499 (20% cashback)
11426858	400.00	414.20	103.55	0-499 (20% cashback)
11782987	400.00	535.80	133.95	0-499 (20% cashback)
11829483	400.00	534.75	133.69	0-499 (20% cashback)
12253058	400.00	523.40	130.85	0-499 (20% cashback)
12490098	400.00	430.28	107.57	0-499 (20% cashback)
13528738	400.00	419.70	104.93	0-499 (20% cashback)
13561459	400.00	413.55	103.39	0-499 (20% cashback)
13724479	400.00	445.56	111.39	0-499 (20% cashback)
15766635	400.00	414.80	103.70	0-499 (20% cashback)
16436649	400.00	415.45	103.86	0-499 (20% cashback)
16895286	400.00	443.35	110.84	0-499 (20% cashback)
17293246	400.00	421.65	105.41	0-499 (20% cashback)
18786627	400.00	430.45	107.61	0-499 (20% cashback)
20187793	400.00	506.56	126.64	0-499 (20% cashback)
21160659	400.00	427.20	106.80	0-499 (20% cashback)
21561439	400.00	408.95	102.24	0-499 (20% cashback)
23010890	400.00	446.55	111.64	0-499 (20% cashback)
23089567	400.00	544.70	136.18	0-499 (20% cashback)
25760755	400.00	428.18	107.05	0-499 (20% cashback)
26032887	400.00	445.78	111.45	0-499 (20% cashback)
26265373	400.00	419.87	104.97	0-499 (20% cashback)
26564216	400.00	431.28	107.82	0-499 (20% cashback)
28459238	400.00	415.60	103.90	0-499 (20% cashback)
29235002	400.00	419.80	104.95	0-499 (20% cashback)
30489650	400.00	411.53	102.88	0-499 (20% cashback)
31183443	400.00	432.15	108.04	0-499 (20% cashback)
31766403	400.00	427.30	106.83	0-499 (20% cashback)
32163072	400.00	437.54	109.39	0-499 (20% cashback)
33942824	400.00	466.20	116.55	0-499 (20% cashback)
34356318	400.00	416.70	104.18	0-499 (20% cashback)
35055984	400.00	434.10	108.53	0-499 (20% cashback)
35389102	400.00	414.00	103.50	0-499 (20% cashback)
35765038	400.00	418.21	104.55	0-499 (20% cashback)
36073453	400.00	368.36	92.09	0-499 (20% cashback)
37245961	400.00	433.50	108.38	0-499 (20% cashback)
38267700	400.00	438.00	109.50	0-499 (20% cashback)
40060434	400.00	393.85	98.46	0-499 (20% cashback)
42349314	400.00	418.40	104.60	0-499 (20% cashback)
42693909	400.00	709.44	177.36	0-499 (20% cashback)
43386173	400.00	446.00	111.50	0-499 (20% cashback)
44386245	400.00	414.64	103.66	0-499 (20% cashback)
47351320	400.00	416.71	104.18	0-499 (20% cashback)
48451725	400.00	444.80	111.20	0-499 (20% cashback)
49241217	400.00	413.74	103.44	0-499 (20% cashback)
51288031	400.00	493.00	123.25	0-499 (20% cashback)
51336525	400.00	425.80	106.45	0-499 (20% cashback)
53241029	400.00	2662.80	665.70	0-499 (20% cashback)
53727360	400.00	431.96	107.99	0-499 (20% cashback)
54467462	400.00	600.65	150.16	0-499 (20% cashback)
55134211	400.00	460.00	115.00	0-499 (20% cashback)
55549408	400.00	453.00	113.25	0-499 (20% cashback)
55862275	400.00	410.40	102.60	0-499 (20% cashback)
57813831	400.00	417.20	104.30	0-499 (20% cashback)
57969784	400.00	729.80	182.45	0-499 (20% cashback)
61102028	400.00	429.65	107.41	0-499 (20% cashback)
63048146	400.00	536.44	134.11	0-499 (20% cashback)
63223409	400.00	428.15	107.04	0-499 (20% cashback)
63255593	400.00	441.20	110.30	0-499 (20% cashback)
63376473	400.00	428.60	107.15	0-499 (20% cashback)
66117618	400.00	446.46	111.62	0-499 (20% cashback)
66226501	400.00	535.55	133.89	0-499 (20% cashback)
66525336	400.00	575.51	143.88	0-499 (20% cashback)
67038292	400.00	543.48	135.87	0-499 (20% cashback)
67662284	400.00	464.20	116.05	0-499 (20% cashback)
67919306	400.00	543.90	135.98	0-499 (20% cashback)
68680635	400.00	445.96	111.49	0-499 (20% cashback)
70407511	400.00	416.38	104.10	0-499 (20% cashback)
70727579	400.00	423.50	105.88	0-499 (20% cashback)
71840609	400.00	427.40	106.85	0-499 (20% cashback)
71880677	400.00	420.70	105.18	0-499 (20% cashback)
71904244	400.00	429.20	107.30	0-499 (20% cashback)
74681896	400.00	409.15	102.29	0-499 (20% cashback)
77895133	400.00	451.54	112.89	0-499 (20% cashback)
78510663	400.00	423.70	105.93	0-499 (20% cashback)
81448981	400.00	425.14	106.29	0-499 (20% cashback)
82300884	400.00	472.30	118.08	0-499 (20% cashback)
83551019	400.00	423.04	105.76	0-499 (20% cashback)
84210156	400.00	434.20	108.55	0-499 (20% cashback)
85372765	400.00	460.18	115.05	0-499 (20% cashback)
85888205	400.00	461.60	115.40	0-499 (20% cashback)
86571447	400.00	404.16	101.04	0-499 (20% cashback)
86714328	400.00	418.00	104.50	0-499 (20% cashback)
86837465	400.00	417.90	104.48	0-499 (20% cashback)
87334324	400.00	429.58	107.40	0-499 (20% cashback)
88382241	400.00	412.60	103.15	0-499 (20% cashback)
89404595	400.00	548.00	137.00	0-499 (20% cashback)
89706703	400.00	430.35	107.59	0-499 (20% cashback)
91690136	400.00	434.90	108.73	0-499 (20% cashback)
95362941	400.00	411.75	102.94	0-499 (20% cashback)
95866919	400.00	414.93	103.73	0-499 (20% cashback)
96394552	400.00	476.79	119.20	0-499 (20% cashback)
97228956	400.00	426.20	106.55	0-499 (20% cashback)
97833946	400.00	478.32	119.58	0-499 (20% cashback)
97868895	400.00	430.90	107.73	0-499 (20% cashback)
98178432	400.00	422.56	105.64	0-499 (20% cashback)
98820905	400.00	447.50	111.88	0-499 (20% cashback)
98928382	400.00	414.20	103.55	0-499 (20% cashback)
99357749	400.00	410.40	102.60	0-499 (20% cashback)
99915541	400.00	428.10	107.03	0-499 (20% cashback)
54378476	396.00	410.00	103.54	0-499 (20% cashback)
13708958	389.00	406.00	104.37	0-499 (20% cashback)
69105286	384.00	400.60	104.32	0-499 (20% cashback)
76465828	380.00	426.00	112.11	0-499 (20% cashback)
36766657	350.00	403.00	115.14	0-499 (20% cashback)
48404290	350.00	389.48	111.28	0-499 (20% cashback)
69433331	350.00	420.83	120.24	0-499 (20% cashback)
