player_id
10311728
10925162
10931699
10996228
11030304
11069695
11252440
11374966
11561129
11788507
12324490
12396440
12668929
13090296
13299031
13432176
13452553
13860995
13931567
13954186
14268775
14555291
14681692
14892946
14963701
15179948
15742735
16004315
16022478
16442122
16566789
16983727
17273186
18326361
18511012
18887412
19056908
19250432
19430862
19459686
19563709
19635883
19641963
20017377
20887157
20967718
21592032
21647522
21653010
21721292
21823739
21824624
21969445
22479432
22625374
23606034
23777451
23991500
24047183
24268564
24797018
24953159
25267384
25740590
26077760
26147821
26460348
26481967
26636073
26943680
26993270
27079386
27165762
27531162
27936880
28031692
28280214
28772448
28824921
28930058
28993798
29299928
29315542
29553414
29713961
29834608
29905145
30116053
30322853
30489650
30940884
31361085
31449007
31456964
31521651
31555141
31579751
31683857
31775618
32015699
32202615
32538408
32908621
33181130
33584986
33764397
34219497
34271113
34473098
34967909
35479146
35539910
35654471
35669793
35924698
36711350
36754656
36898847
37071129
37120070
37416743
37517694
38078017
38513459
38732828
38840689
38960604
39114420
39124115
39139245
40130444
40269089
40892776
40913022
41133375
41409170
41570822
42331744
42417455
42454853
42572229
43024999
43454013
43555872
44025194
44052388
44271815
44395351
44617424
44770679
44943010
44989685
45010943
45039879
45085166
45338501
45397846
45425594
46057316
46135114
46420968
46698521
46807449
46908166
47084947
47231762
47505745
47507334
47591499
47685661
47686090
47796788
48170209
48616795
49181218
49429091
49761343
50506257
50749929
51526761
52295097
52312418
52484484
52534139
52541987
52619293
52803009
53191527
53358505
53590653
53896144
54077368
55411752
55462618
55497522
55557478
55587891
55925927
56411354
56634005
56749588
56813211
56934934
56957014
57020101
57205045
57576219
58384093
58610604
58684382
58728505
58980296
59176407
59186146
59527601
59602396
59770444
60011801
60253924
60680173
60925429
60977098
61093941
61335437
62084650
62091636
62365766
62759963
62956793
63111894
63228933
63670716
63961100
64170232
64269001
64318251
64336277
64861562
64867076
64990913
65228322
65307355
65355644
65656194
65689296
66091057
66609730
66686315
67117019
67176219
67449501
67633304
67748127
67891593
67945632
67979123
68137748
68205752
68320674
68425715
68662713
68785907
69704020
69756461
69897461
69921803
69965423
70008329
70048131
70586676
70646642
70780307
70991144
71380619
71585497
71683547
71857227
72004640
72145486
72186437
72404062
72427713
72534639
72583739
72735927
72780542
72846419
72869044
72944955
73083872
73430711
74237915
74344265
74424631
74514016
74644965
75464692
75688329
75690715
75715323
76267785
76317965
76402995
76557598
76773819
76841710
77736699
77741473
77837390
77991882
78007007
78044557
78120810
78437321
78750003
78757628
78782118
78897283
79882392
79912867
80469130
81197971
81296742
81326951
81437555
81802137
82230795
82273682
82336925
82611058
82897283
83355037
83551019
83673584
83835000
84324286
85041370
85122627
85380401
85409530
85463890
85557753
86036533
86223911
86237508
86241964
86343258
86712901
87081063
87286148
87433648
87729537
88186183
88305468
88579609
89026525
89245165
89368494
89386373
89939452
89957095
90041130
90303807
90421380
90477319
90657784
90668319
90877648
90959946
91038080
91726719
91919668
92382079
92713470
92862300
93709522
93808659
93963580
94043082
94083270
94511619
94622169
94742247
95057404
95066912
95350151
95443434
95923605
95968113
96338543
96821731
96967952
97493290
97606250
97623621
97846187
98034752
98046269
98503890
98797272
98842557
99237595
99357749
99658367
99754198
99843763
