player_id	daily_recharge	daily_withdraw	net_loss	loss_percentage	offer_tier
72009948	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
72762719	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
73259787	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
73393246	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
73704279	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
73755754	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
73957362	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
74035852	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
74078472	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
74403637	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
74633379	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
74920616	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
75003504	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
75166723	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
75291980	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
75367697	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
75750630	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
76355776	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
76775245	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
77315213	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
77438524	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
78238289	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
78450193	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
78496393	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
78932210	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
79053823	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
79152436	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
79310988	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
79742143	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
79744204	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
80162617	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
80335716	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
80514352	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
80714755	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
80731224	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
80751768	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
80874363	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
81302250	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
81324205	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
81532783	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
81860429	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
82341396	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
82395952	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
82425829	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
82437875	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
82845483	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
83482233	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
83685655	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
84282877	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
84463343	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
84473612	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
84982572	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
85077559	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
85124302	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
85269649	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
85380401	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
85950788	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
86260395	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
86521883	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
86567947	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
86648154	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
88004127	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
88429964	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
88632310	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
88816228	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
88944703	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
88979149	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
89676915	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
89830760	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
90107190	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
90128824	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
90193729	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
90329667	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
90853229	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
90970010	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
92181773	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
92222939	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
92519280	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
92545789	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
93169909	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
93253328	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
93747272	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
93871462	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
93980895	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
94301097	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
94319969	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
94397534	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
95284124	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
95401271	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
95661931	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
95981983	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
96137116	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
96299691	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
96821731	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
96967952	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
97232392	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
97473709	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
97735650	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
97775586	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
98047386	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
98111813	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
98370732	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
98706491	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
98858593	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
99142444	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
99647688	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
99708055	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
99808184	500.00	0.00	500.00	100.00	500-1999 (25% cashback)
15834421	490.00	0.00	490.00	100.00	0-499 (20% cashback)
28659291	470.00	0.00	470.00	100.00	0-499 (20% cashback)
15909182	450.00	0.00	450.00	100.00	0-499 (20% cashback)
54623163	450.00	0.00	450.00	100.00	0-499 (20% cashback)
69016443	450.00	0.00	450.00	100.00	0-499 (20% cashback)
70189460	450.00	0.00	450.00	100.00	0-499 (20% cashback)
74188332	450.00	0.00	450.00	100.00	0-499 (20% cashback)
95986958	450.00	0.00	450.00	100.00	0-499 (20% cashback)
83535020	436.00	0.00	436.00	100.00	0-499 (20% cashback)
25652527	414.00	0.00	414.00	100.00	0-499 (20% cashback)
24425001	407.00	0.00	407.00	100.00	0-499 (20% cashback)
31617988	407.00	0.00	407.00	100.00	0-499 (20% cashback)
73473935	402.00	0.00	402.00	100.00	0-499 (20% cashback)
10745798	400.00	0.00	400.00	100.00	0-499 (20% cashback)
11426858	400.00	0.00	400.00	100.00	0-499 (20% cashback)
11782987	400.00	0.00	400.00	100.00	0-499 (20% cashback)
11829483	400.00	0.00	400.00	100.00	0-499 (20% cashback)
12253058	400.00	0.00	400.00	100.00	0-499 (20% cashback)
12490098	400.00	0.00	400.00	100.00	0-499 (20% cashback)
13528738	400.00	0.00	400.00	100.00	0-499 (20% cashback)
13561459	400.00	0.00	400.00	100.00	0-499 (20% cashback)
13724479	400.00	0.00	400.00	100.00	0-499 (20% cashback)
15766635	400.00	0.00	400.00	100.00	0-499 (20% cashback)
16436649	400.00	0.00	400.00	100.00	0-499 (20% cashback)
16895286	400.00	0.00	400.00	100.00	0-499 (20% cashback)
17293246	400.00	0.00	400.00	100.00	0-499 (20% cashback)
18786627	400.00	0.00	400.00	100.00	0-499 (20% cashback)
20187793	400.00	0.00	400.00	100.00	0-499 (20% cashback)
21160659	400.00	0.00	400.00	100.00	0-499 (20% cashback)
21561439	400.00	0.00	400.00	100.00	0-499 (20% cashback)
23010890	400.00	0.00	400.00	100.00	0-499 (20% cashback)
23089567	400.00	0.00	400.00	100.00	0-499 (20% cashback)
25760755	400.00	0.00	400.00	100.00	0-499 (20% cashback)
26032887	400.00	0.00	400.00	100.00	0-499 (20% cashback)
26265373	400.00	0.00	400.00	100.00	0-499 (20% cashback)
26564216	400.00	0.00	400.00	100.00	0-499 (20% cashback)
28459238	400.00	0.00	400.00	100.00	0-499 (20% cashback)
29235002	400.00	0.00	400.00	100.00	0-499 (20% cashback)
30489650	400.00	0.00	400.00	100.00	0-499 (20% cashback)
31183443	400.00	0.00	400.00	100.00	0-499 (20% cashback)
31766403	400.00	0.00	400.00	100.00	0-499 (20% cashback)
32163072	400.00	0.00	400.00	100.00	0-499 (20% cashback)
33942824	400.00	0.00	400.00	100.00	0-499 (20% cashback)
34356318	400.00	0.00	400.00	100.00	0-499 (20% cashback)
35055984	400.00	0.00	400.00	100.00	0-499 (20% cashback)
35389102	400.00	0.00	400.00	100.00	0-499 (20% cashback)
35765038	400.00	0.00	400.00	100.00	0-499 (20% cashback)
36073453	400.00	0.00	400.00	100.00	0-499 (20% cashback)
37245961	400.00	0.00	400.00	100.00	0-499 (20% cashback)
38267700	400.00	0.00	400.00	100.00	0-499 (20% cashback)
42349314	400.00	0.00	400.00	100.00	0-499 (20% cashback)
42693909	400.00	0.00	400.00	100.00	0-499 (20% cashback)
43386173	400.00	0.00	400.00	100.00	0-499 (20% cashback)
44386245	400.00	0.00	400.00	100.00	0-499 (20% cashback)
48451725	400.00	0.00	400.00	100.00	0-499 (20% cashback)
49241217	400.00	0.00	400.00	100.00	0-499 (20% cashback)
50017424	400.00	0.00	400.00	100.00	0-499 (20% cashback)
51288031	400.00	0.00	400.00	100.00	0-499 (20% cashback)
51336525	400.00	0.00	400.00	100.00	0-499 (20% cashback)
52568421	400.00	0.00	400.00	100.00	0-499 (20% cashback)
53241029	400.00	0.00	400.00	100.00	0-499 (20% cashback)
53727360	400.00	0.00	400.00	100.00	0-499 (20% cashback)
54467462	400.00	0.00	400.00	100.00	0-499 (20% cashback)
55134211	400.00	0.00	400.00	100.00	0-499 (20% cashback)
55549408	400.00	0.00	400.00	100.00	0-499 (20% cashback)
55862275	400.00	0.00	400.00	100.00	0-499 (20% cashback)
57813831	400.00	0.00	400.00	100.00	0-499 (20% cashback)
57969784	400.00	0.00	400.00	100.00	0-499 (20% cashback)
61102028	400.00	0.00	400.00	100.00	0-499 (20% cashback)
61563066	400.00	0.00	400.00	100.00	0-499 (20% cashback)
63048146	400.00	0.00	400.00	100.00	0-499 (20% cashback)
63223409	400.00	0.00	400.00	100.00	0-499 (20% cashback)
63255593	400.00	0.00	400.00	100.00	0-499 (20% cashback)
63376473	400.00	0.00	400.00	100.00	0-499 (20% cashback)
66117618	400.00	0.00	400.00	100.00	0-499 (20% cashback)
66226501	400.00	0.00	400.00	100.00	0-499 (20% cashback)
66525336	400.00	0.00	400.00	100.00	0-499 (20% cashback)
67038292	400.00	0.00	400.00	100.00	0-499 (20% cashback)
67662284	400.00	0.00	400.00	100.00	0-499 (20% cashback)
67919306	400.00	0.00	400.00	100.00	0-499 (20% cashback)
68680635	400.00	0.00	400.00	100.00	0-499 (20% cashback)
70407511	400.00	0.00	400.00	100.00	0-499 (20% cashback)
70608087	400.00	0.00	400.00	100.00	0-499 (20% cashback)
70727579	400.00	0.00	400.00	100.00	0-499 (20% cashback)
71840609	400.00	0.00	400.00	100.00	0-499 (20% cashback)
71880677	400.00	0.00	400.00	100.00	0-499 (20% cashback)
71904244	400.00	0.00	400.00	100.00	0-499 (20% cashback)
73149714	400.00	0.00	400.00	100.00	0-499 (20% cashback)
74681896	400.00	0.00	400.00	100.00	0-499 (20% cashback)
77895133	400.00	0.00	400.00	100.00	0-499 (20% cashback)
78510663	400.00	0.00	400.00	100.00	0-499 (20% cashback)
80127808	400.00	0.00	400.00	100.00	0-499 (20% cashback)
81448981	400.00	0.00	400.00	100.00	0-499 (20% cashback)
82300884	400.00	0.00	400.00	100.00	0-499 (20% cashback)
83551019	400.00	0.00	400.00	100.00	0-499 (20% cashback)
84210156	400.00	0.00	400.00	100.00	0-499 (20% cashback)
85372765	400.00	0.00	400.00	100.00	0-499 (20% cashback)
85888205	400.00	0.00	400.00	100.00	0-499 (20% cashback)
86571447	400.00	0.00	400.00	100.00	0-499 (20% cashback)
86714328	400.00	0.00	400.00	100.00	0-499 (20% cashback)
86837465	400.00	0.00	400.00	100.00	0-499 (20% cashback)
87334324	400.00	0.00	400.00	100.00	0-499 (20% cashback)
88382241	400.00	0.00	400.00	100.00	0-499 (20% cashback)
89404595	400.00	0.00	400.00	100.00	0-499 (20% cashback)
89706703	400.00	0.00	400.00	100.00	0-499 (20% cashback)
89777848	400.00	0.00	400.00	100.00	0-499 (20% cashback)
91690136	400.00	0.00	400.00	100.00	0-499 (20% cashback)
95362941	400.00	0.00	400.00	100.00	0-499 (20% cashback)
95866919	400.00	0.00	400.00	100.00	0-499 (20% cashback)
96060897	400.00	0.00	400.00	100.00	0-499 (20% cashback)
96394552	400.00	0.00	400.00	100.00	0-499 (20% cashback)
97228956	400.00	0.00	400.00	100.00	0-499 (20% cashback)
97833946	400.00	0.00	400.00	100.00	0-499 (20% cashback)
97868895	400.00	0.00	400.00	100.00	0-499 (20% cashback)
98178432	400.00	0.00	400.00	100.00	0-499 (20% cashback)
98820905	400.00	0.00	400.00	100.00	0-499 (20% cashback)
98928382	400.00	0.00	400.00	100.00	0-499 (20% cashback)
99357749	400.00	0.00	400.00	100.00	0-499 (20% cashback)
99915541	400.00	0.00	400.00	100.00	0-499 (20% cashback)
54378476	396.00	0.00	396.00	100.00	0-499 (20% cashback)
13708958	389.00	0.00	389.00	100.00	0-499 (20% cashback)
69105286	384.00	0.00	384.00	100.00	0-499 (20% cashback)
76465828	380.00	0.00	380.00	100.00	0-499 (20% cashback)
36766657	350.00	0.00	350.00	100.00	0-499 (20% cashback)
48404290	350.00	0.00	350.00	100.00	0-499 (20% cashback)
65917944	350.00	0.00	350.00	100.00	0-499 (20% cashback)
69433331	350.00	0.00	350.00	100.00	0-499 (20% cashback)
70233394	350.00	0.00	350.00	100.00	0-499 (20% cashback)
79655552	350.00	0.00	350.00	100.00	0-499 (20% cashback)
85471152	350.00	0.00	350.00	100.00	0-499 (20% cashback)
87380099	350.00	0.00	350.00	100.00	0-499 (20% cashback)
96527744	350.00	0.00	350.00	100.00	0-499 (20% cashback)
33826611	340.00	0.00	340.00	100.00	0-499 (20% cashback)
65677670	340.00	0.00	340.00	100.00	0-499 (20% cashback)
59783563	330.00	0.00	330.00	100.00	0-499 (20% cashback)
23934667	328.00	0.00	328.00	100.00	0-499 (20% cashback)
83729085	310.00	0.00	310.00	100.00	0-499 (20% cashback)
13712891	307.00	0.00	307.00	100.00	0-499 (20% cashback)
35826473	305.00	0.00	305.00	100.00	0-499 (20% cashback)
46169195	301.00	0.00	301.00	100.00	0-499 (20% cashback)
10010385	300.00	0.00	300.00	100.00	0-499 (20% cashback)
10108990	300.00	0.00	300.00	100.00	0-499 (20% cashback)
10611151	300.00	0.00	300.00	100.00	0-499 (20% cashback)
11239083	300.00	0.00	300.00	100.00	0-499 (20% cashback)
11244450	300.00	0.00	300.00	100.00	0-499 (20% cashback)
11339660	300.00	0.00	300.00	100.00	0-499 (20% cashback)
11525587	300.00	0.00	300.00	100.00	0-499 (20% cashback)
11683168	300.00	0.00	300.00	100.00	0-499 (20% cashback)
11708949	300.00	0.00	300.00	100.00	0-499 (20% cashback)
12302130	300.00	0.00	300.00	100.00	0-499 (20% cashback)
12374636	300.00	0.00	300.00	100.00	0-499 (20% cashback)
12537046	300.00	0.00	300.00	100.00	0-499 (20% cashback)
12721873	300.00	0.00	300.00	100.00	0-499 (20% cashback)
12861254	300.00	0.00	300.00	100.00	0-499 (20% cashback)
13181534	300.00	0.00	300.00	100.00	0-499 (20% cashback)
13638148	300.00	0.00	300.00	100.00	0-499 (20% cashback)
14360199	300.00	0.00	300.00	100.00	0-499 (20% cashback)
14470296	300.00	0.00	300.00	100.00	0-499 (20% cashback)
14750264	300.00	0.00	300.00	100.00	0-499 (20% cashback)
14822587	300.00	0.00	300.00	100.00	0-499 (20% cashback)
15050187	300.00	0.00	300.00	100.00	0-499 (20% cashback)
15228957	300.00	0.00	300.00	100.00	0-499 (20% cashback)
15915052	300.00	0.00	300.00	100.00	0-499 (20% cashback)
16501250	300.00	0.00	300.00	100.00	0-499 (20% cashback)
16644059	300.00	0.00	300.00	100.00	0-499 (20% cashback)
16671442	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17019256	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17129313	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17445956	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17463882	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17502248	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17553248	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17572626	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17608696	300.00	0.00	300.00	100.00	0-499 (20% cashback)
17753920	300.00	0.00	300.00	100.00	0-499 (20% cashback)
18242534	300.00	0.00	300.00	100.00	0-499 (20% cashback)
18418036	300.00	0.00	300.00	100.00	0-499 (20% cashback)
18953211	300.00	0.00	300.00	100.00	0-499 (20% cashback)
19224171	300.00	0.00	300.00	100.00	0-499 (20% cashback)
19360724	300.00	0.00	300.00	100.00	0-499 (20% cashback)
19658092	300.00	0.00	300.00	100.00	0-499 (20% cashback)
19934444	300.00	0.00	300.00	100.00	0-499 (20% cashback)
21196762	300.00	0.00	300.00	100.00	0-499 (20% cashback)
21219747	300.00	0.00	300.00	100.00	0-499 (20% cashback)
21222964	300.00	0.00	300.00	100.00	0-499 (20% cashback)
21240475	300.00	0.00	300.00	100.00	0-499 (20% cashback)
21901554	300.00	0.00	300.00	100.00	0-499 (20% cashback)
22463096	300.00	0.00	300.00	100.00	0-499 (20% cashback)
23220389	300.00	0.00	300.00	100.00	0-499 (20% cashback)
23638011	300.00	0.00	300.00	100.00	0-499 (20% cashback)
24055448	300.00	0.00	300.00	100.00	0-499 (20% cashback)
24446353	300.00	0.00	300.00	100.00	0-499 (20% cashback)
24551396	300.00	0.00	300.00	100.00	0-499 (20% cashback)
24824689	300.00	0.00	300.00	100.00	0-499 (20% cashback)
26399551	300.00	0.00	300.00	100.00	0-499 (20% cashback)
26496463	300.00	0.00	300.00	100.00	0-499 (20% cashback)
26995174	300.00	0.00	300.00	100.00	0-499 (20% cashback)
27095298	300.00	0.00	300.00	100.00	0-499 (20% cashback)
27157671	300.00	0.00	300.00	100.00	0-499 (20% cashback)
27413499	300.00	0.00	300.00	100.00	0-499 (20% cashback)
27795569	300.00	0.00	300.00	100.00	0-499 (20% cashback)
28489161	300.00	0.00	300.00	100.00	0-499 (20% cashback)
28600613	300.00	0.00	300.00	100.00	0-499 (20% cashback)
29136921	300.00	0.00	300.00	100.00	0-499 (20% cashback)
29142778	300.00	0.00	300.00	100.00	0-499 (20% cashback)
29757670	300.00	0.00	300.00	100.00	0-499 (20% cashback)
29766340	300.00	0.00	300.00	100.00	0-499 (20% cashback)
30119469	300.00	0.00	300.00	100.00	0-499 (20% cashback)
30140589	300.00	0.00	300.00	100.00	0-499 (20% cashback)
30283573	300.00	0.00	300.00	100.00	0-499 (20% cashback)
30330819	300.00	0.00	300.00	100.00	0-499 (20% cashback)
30408077	300.00	0.00	300.00	100.00	0-499 (20% cashback)
30515906	300.00	0.00	300.00	100.00	0-499 (20% cashback)
30634377	300.00	0.00	300.00	100.00	0-499 (20% cashback)
30691641	300.00	0.00	300.00	100.00	0-499 (20% cashback)
31521651	300.00	0.00	300.00	100.00	0-499 (20% cashback)
32113492	300.00	0.00	300.00	100.00	0-499 (20% cashback)
32238300	300.00	0.00	300.00	100.00	0-499 (20% cashback)
32451241	300.00	0.00	300.00	100.00	0-499 (20% cashback)
32505427	300.00	0.00	300.00	100.00	0-499 (20% cashback)
32557943	300.00	0.00	300.00	100.00	0-499 (20% cashback)
32942166	300.00	0.00	300.00	100.00	0-499 (20% cashback)
33321677	300.00	0.00	300.00	100.00	0-499 (20% cashback)
33422794	300.00	0.00	300.00	100.00	0-499 (20% cashback)
33553378	300.00	0.00	300.00	100.00	0-499 (20% cashback)
33793633	300.00	0.00	300.00	100.00	0-499 (20% cashback)
33924626	300.00	0.00	300.00	100.00	0-499 (20% cashback)
34103280	300.00	0.00	300.00	100.00	0-499 (20% cashback)
34302261	300.00	0.00	300.00	100.00	0-499 (20% cashback)
34355437	300.00	0.00	300.00	100.00	0-499 (20% cashback)
34567387	300.00	0.00	300.00	100.00	0-499 (20% cashback)
34582211	300.00	0.00	300.00	100.00	0-499 (20% cashback)
34669621	300.00	0.00	300.00	100.00	0-499 (20% cashback)
35288019	300.00	0.00	300.00	100.00	0-499 (20% cashback)
35832163	300.00	0.00	300.00	100.00	0-499 (20% cashback)
35890726	300.00	0.00	300.00	100.00	0-499 (20% cashback)
35973782	300.00	0.00	300.00	100.00	0-499 (20% cashback)
36908058	300.00	0.00	300.00	100.00	0-499 (20% cashback)
37120070	300.00	0.00	300.00	100.00	0-499 (20% cashback)
37321277	300.00	0.00	300.00	100.00	0-499 (20% cashback)
37549091	300.00	0.00	300.00	100.00	0-499 (20% cashback)
37846510	300.00	0.00	300.00	100.00	0-499 (20% cashback)
37895739	300.00	0.00	300.00	100.00	0-499 (20% cashback)
38563354	300.00	0.00	300.00	100.00	0-499 (20% cashback)
38984877	300.00	0.00	300.00	100.00	0-499 (20% cashback)
39113017	300.00	0.00	300.00	100.00	0-499 (20% cashback)
39416417	300.00	0.00	300.00	100.00	0-499 (20% cashback)
39433598	300.00	0.00	300.00	100.00	0-499 (20% cashback)
39582692	300.00	0.00	300.00	100.00	0-499 (20% cashback)
39773004	300.00	0.00	300.00	100.00	0-499 (20% cashback)
39787077	300.00	0.00	300.00	100.00	0-499 (20% cashback)
40514273	300.00	0.00	300.00	100.00	0-499 (20% cashback)
40589460	300.00	0.00	300.00	100.00	0-499 (20% cashback)
40913945	300.00	0.00	300.00	100.00	0-499 (20% cashback)
41121148	300.00	0.00	300.00	100.00	0-499 (20% cashback)
41200056	300.00	0.00	300.00	100.00	0-499 (20% cashback)
41239646	300.00	0.00	300.00	100.00	0-499 (20% cashback)
41512757	300.00	0.00	300.00	100.00	0-499 (20% cashback)
42095449	300.00	0.00	300.00	100.00	0-499 (20% cashback)
42310918	300.00	0.00	300.00	100.00	0-499 (20% cashback)
42325292	300.00	0.00	300.00	100.00	0-499 (20% cashback)
42609594	300.00	0.00	300.00	100.00	0-499 (20% cashback)
43179465	300.00	0.00	300.00	100.00	0-499 (20% cashback)
43204913	300.00	0.00	300.00	100.00	0-499 (20% cashback)
43451424	300.00	0.00	300.00	100.00	0-499 (20% cashback)
43638072	300.00	0.00	300.00	100.00	0-499 (20% cashback)
43670446	300.00	0.00	300.00	100.00	0-499 (20% cashback)
44814590	300.00	0.00	300.00	100.00	0-499 (20% cashback)
45034067	300.00	0.00	300.00	100.00	0-499 (20% cashback)
45369677	300.00	0.00	300.00	100.00	0-499 (20% cashback)
45374498	300.00	0.00	300.00	100.00	0-499 (20% cashback)
45758106	300.00	0.00	300.00	100.00	0-499 (20% cashback)
45962657	300.00	0.00	300.00	100.00	0-499 (20% cashback)
46393788	300.00	0.00	300.00	100.00	0-499 (20% cashback)
46460794	300.00	0.00	300.00	100.00	0-499 (20% cashback)
47234156	300.00	0.00	300.00	100.00	0-499 (20% cashback)
47256279	300.00	0.00	300.00	100.00	0-499 (20% cashback)
47422184	300.00	0.00	300.00	100.00	0-499 (20% cashback)
47640907	300.00	0.00	300.00	100.00	0-499 (20% cashback)
47898262	300.00	0.00	300.00	100.00	0-499 (20% cashback)
48001099	300.00	0.00	300.00	100.00	0-499 (20% cashback)
48285248	300.00	0.00	300.00	100.00	0-499 (20% cashback)
48404943	300.00	0.00	300.00	100.00	0-499 (20% cashback)
48816507	300.00	0.00	300.00	100.00	0-499 (20% cashback)
49890211	300.00	0.00	300.00	100.00	0-499 (20% cashback)
50814673	300.00	0.00	300.00	100.00	0-499 (20% cashback)
51681471	300.00	0.00	300.00	100.00	0-499 (20% cashback)
51754117	300.00	0.00	300.00	100.00	0-499 (20% cashback)
52208277	300.00	0.00	300.00	100.00	0-499 (20% cashback)
52230832	300.00	0.00	300.00	100.00	0-499 (20% cashback)
52517439	300.00	0.00	300.00	100.00	0-499 (20% cashback)
52605050	300.00	0.00	300.00	100.00	0-499 (20% cashback)
52609342	300.00	0.00	300.00	100.00	0-499 (20% cashback)
53020292	300.00	0.00	300.00	100.00	0-499 (20% cashback)
53264605	300.00	0.00	300.00	100.00	0-499 (20% cashback)
53267228	300.00	0.00	300.00	100.00	0-499 (20% cashback)
53557808	300.00	0.00	300.00	100.00	0-499 (20% cashback)
53620774	300.00	0.00	300.00	100.00	0-499 (20% cashback)
53725053	300.00	0.00	300.00	100.00	0-499 (20% cashback)
53839748	300.00	0.00	300.00	100.00	0-499 (20% cashback)
54208665	300.00	0.00	300.00	100.00	0-499 (20% cashback)
54215420	300.00	0.00	300.00	100.00	0-499 (20% cashback)
54598667	300.00	0.00	300.00	100.00	0-499 (20% cashback)
54789303	300.00	0.00	300.00	100.00	0-499 (20% cashback)
54854577	300.00	0.00	300.00	100.00	0-499 (20% cashback)
54936194	300.00	0.00	300.00	100.00	0-499 (20% cashback)
54982782	300.00	0.00	300.00	100.00	0-499 (20% cashback)
55045159	300.00	0.00	300.00	100.00	0-499 (20% cashback)
55065792	300.00	0.00	300.00	100.00	0-499 (20% cashback)
55850938	300.00	0.00	300.00	100.00	0-499 (20% cashback)
56040724	300.00	0.00	300.00	100.00	0-499 (20% cashback)
56293714	300.00	0.00	300.00	100.00	0-499 (20% cashback)
56484104	300.00	0.00	300.00	100.00	0-499 (20% cashback)
56638705	300.00	0.00	300.00	100.00	0-499 (20% cashback)
56742473	300.00	0.00	300.00	100.00	0-499 (20% cashback)
57311924	300.00	0.00	300.00	100.00	0-499 (20% cashback)
57361249	300.00	0.00	300.00	100.00	0-499 (20% cashback)
57743920	300.00	0.00	300.00	100.00	0-499 (20% cashback)
58001926	300.00	0.00	300.00	100.00	0-499 (20% cashback)
58068337	300.00	0.00	300.00	100.00	0-499 (20% cashback)
58125613	300.00	0.00	300.00	100.00	0-499 (20% cashback)
58274770	300.00	0.00	300.00	100.00	0-499 (20% cashback)
58434104	300.00	0.00	300.00	100.00	0-499 (20% cashback)
59109273	300.00	0.00	300.00	100.00	0-499 (20% cashback)
