player_id	daily_recharge	platform_profit	loss_percentage_raw	loss_percentage_after_bonus	offer_tier
12253058	400.00	523.40	130.85	111.27	0-499 (20% cashback)
13724479	400.00	445.56	111.39	91.81	0-499 (20% cashback)
16895286	400.00	443.35	110.84	91.26	0-499 (20% cashback)
20187793	400.00	506.56	126.64	107.06	0-499 (20% cashback)
23010890	400.00	446.55	111.64	92.06	0-499 (20% cashback)
23089567	400.00	544.70	136.18	116.60	0-499 (20% cashback)
26032887	400.00	445.78	111.45	91.87	0-499 (20% cashback)
33942824	400.00	466.20	116.55	96.97	0-499 (20% cashback)
42693909	400.00	709.44	177.36	157.78	0-499 (20% cashback)
43386173	400.00	446.00	111.50	91.92	0-499 (20% cashback)
48451725	400.00	444.80	111.20	91.62	0-499 (20% cashback)
51288031	400.00	493.00	123.25	103.67	0-499 (20% cashback)
53241029	400.00	2662.80	665.70	646.12	0-499 (20% cashback)
54467462	400.00	600.65	150.16	130.58	0-499 (20% cashback)
55134211	400.00	460.00	115.00	95.42	0-499 (20% cashback)
55549408	400.00	453.00	113.25	93.67	0-499 (20% cashback)
57969784	400.00	729.80	182.45	162.87	0-499 (20% cashback)
63048146	400.00	536.44	134.11	114.53	0-499 (20% cashback)
63255593	400.00	441.20	110.30	90.72	0-499 (20% cashback)
66117618	400.00	446.46	111.62	92.04	0-499 (20% cashback)
66226501	400.00	535.55	133.89	114.31	0-499 (20% cashback)
66525336	400.00	575.51	143.88	124.30	0-499 (20% cashback)
67038292	400.00	543.48	135.87	116.29	0-499 (20% cashback)
67662284	400.00	464.20	116.05	96.47	0-499 (20% cashback)
67919306	400.00	543.90	135.98	116.40	0-499 (20% cashback)
68680635	400.00	445.96	111.49	91.91	0-499 (20% cashback)
77895133	400.00	451.54	112.89	93.31	0-499 (20% cashback)
82300884	400.00	472.30	118.08	98.50	0-499 (20% cashback)
85372765	400.00	460.18	115.05	95.47	0-499 (20% cashback)
85888205	400.00	461.60	115.40	95.82	0-499 (20% cashback)
89404595	400.00	548.00	137.00	117.42	0-499 (20% cashback)
96394552	400.00	476.79	119.20	99.62	0-499 (20% cashback)
97833946	400.00	478.32	119.58	100.00	0-499 (20% cashback)
98820905	400.00	447.50	111.88	92.30	0-499 (20% cashback)
76465828	380.00	426.00	112.11	92.53	0-499 (20% cashback)
36766657	350.00	403.00	115.14	95.56	0-499 (20% cashback)
48404290	350.00	389.48	111.28	91.70	0-499 (20% cashback)
69433331	350.00	420.83	120.24	100.66	0-499 (20% cashback)
79655552	350.00	399.74	114.21	94.63	0-499 (20% cashback)
85471152	350.00	387.12	110.61	91.03	0-499 (20% cashback)
87380099	350.00	454.35	129.81	110.23	0-499 (20% cashback)
96527744	350.00	388.30	110.94	91.36	0-499 (20% cashback)
65677670	340.00	403.80	118.76	99.18	0-499 (20% cashback)
23934667	328.00	366.77	111.82	92.24	0-499 (20% cashback)
83729085	310.00	383.70	123.77	104.19	0-499 (20% cashback)
10611151	300.00	341.60	113.87	94.29	0-499 (20% cashback)
11239083	300.00	352.20	117.40	97.82	0-499 (20% cashback)
11708949	300.00	340.51	113.50	93.92	0-499 (20% cashback)
12302130	300.00	341.60	113.87	94.29	0-499 (20% cashback)
12374636	300.00	330.06	110.02	90.44	0-499 (20% cashback)
12537046	300.00	337.29	112.43	92.85	0-499 (20% cashback)
12721873	300.00	595.75	198.58	179.00	0-499 (20% cashback)
13181534	300.00	343.68	114.56	94.98	0-499 (20% cashback)
14750264	300.00	403.96	134.65	115.07	0-499 (20% cashback)
15050187	300.00	343.50	114.50	94.92	0-499 (20% cashback)
16501250	300.00	407.96	135.99	116.41	0-499 (20% cashback)
16671442	300.00	507.60	169.20	149.62	0-499 (20% cashback)
17019256	300.00	919.30	306.43	286.85	0-499 (20% cashback)
17129313	300.00	454.51	151.50	131.92	0-499 (20% cashback)
17608696	300.00	330.10	110.03	90.45	0-499 (20% cashback)
17753920	300.00	332.20	110.73	91.15	0-499 (20% cashback)
18242534	300.00	371.50	123.83	104.25	0-499 (20% cashback)
18953211	300.00	382.00	127.33	107.75	0-499 (20% cashback)
19224171	300.00	358.05	119.35	99.77	0-499 (20% cashback)
19658092	300.00	377.72	125.91	106.33	0-499 (20% cashback)
19934444	300.00	357.20	119.07	99.49	0-499 (20% cashback)
21196762	300.00	400.00	133.33	113.75	0-499 (20% cashback)
22463096	300.00	358.48	119.49	99.91	0-499 (20% cashback)
23220389	300.00	365.55	121.85	102.27	0-499 (20% cashback)
26995174	300.00	1747.13	582.38	562.80	0-499 (20% cashback)
27795569	300.00	434.80	144.93	125.35	0-499 (20% cashback)
28489161	300.00	340.90	113.63	94.05	0-499 (20% cashback)
28600613	300.00	381.80	127.27	107.69	0-499 (20% cashback)
29142778	300.00	357.40	119.13	99.55	0-499 (20% cashback)
29757670	300.00	378.00	126.00	106.42	0-499 (20% cashback)
29766340	300.00	355.08	118.36	98.78	0-499 (20% cashback)
30330819	300.00	381.40	127.13	107.55	0-499 (20% cashback)
30515906	300.00	378.00	126.00	106.42	0-499 (20% cashback)
30691641	300.00	357.30	119.10	99.52	0-499 (20% cashback)
32113492	300.00	362.05	120.68	101.10	0-499 (20% cashback)
32238300	300.00	377.20	125.73	106.15	0-499 (20% cashback)
32505427	300.00	338.29	112.76	93.18	0-499 (20% cashback)
32942166	300.00	340.48	113.49	93.91	0-499 (20% cashback)
34567387	300.00	1021.39	340.46	320.88	0-499 (20% cashback)
34582211	300.00	348.20	116.07	96.49	0-499 (20% cashback)
35288019	300.00	343.10	114.37	94.79	0-499 (20% cashback)
35832163	300.00	426.20	142.07	122.49	0-499 (20% cashback)
35890726	300.00	342.00	114.00	94.42	0-499 (20% cashback)
37549091	300.00	358.30	119.43	99.85	0-499 (20% cashback)
37895739	300.00	388.49	129.50	109.92	0-499 (20% cashback)
39416417	300.00	441.80	147.27	127.69	0-499 (20% cashback)
39773004	300.00	342.60	114.20	94.62	0-499 (20% cashback)
40913945	300.00	382.25	127.42	107.84	0-499 (20% cashback)
41512757	300.00	329.80	109.93	90.35	0-499 (20% cashback)
42095449	300.00	341.60	113.87	94.29	0-499 (20% cashback)
42609594	300.00	373.80	124.60	105.02	0-499 (20% cashback)
43204913	300.00	440.30	146.77	127.19	0-499 (20% cashback)
43638072	300.00	457.60	152.53	132.95	0-499 (20% cashback)
44814590	300.00	338.00	112.67	93.09	0-499 (20% cashback)
45034067	300.00	342.74	114.25	94.67	0-499 (20% cashback)
45374498	300.00	338.00	112.67	93.09	0-499 (20% cashback)
45758106	300.00	368.55	122.85	103.27	0-499 (20% cashback)
45962657	300.00	429.95	143.32	123.74	0-499 (20% cashback)
46393788	300.00	358.30	119.43	99.85	0-499 (20% cashback)
46460794	300.00	364.58	121.53	101.95	0-499 (20% cashback)
47234156	300.00	359.06	119.69	100.11	0-499 (20% cashback)
47256279	300.00	344.98	114.99	95.41	0-499 (20% cashback)
47422184	300.00	367.90	122.63	103.05	0-499 (20% cashback)
47898262	300.00	340.00	113.33	93.75	0-499 (20% cashback)
48001099	300.00	432.90	144.30	124.72	0-499 (20% cashback)
48816507	300.00	347.98	115.99	96.41	0-499 (20% cashback)
49890211	300.00	340.50	113.50	93.92	0-499 (20% cashback)
50814673	300.00	387.24	129.08	109.50	0-499 (20% cashback)
51681471	300.00	433.65	144.55	124.97	0-499 (20% cashback)
52517439	300.00	347.00	115.67	96.09	0-499 (20% cashback)
53020292	300.00	424.84	141.61	122.03	0-499 (20% cashback)
53264605	300.00	362.50	120.83	101.25	0-499 (20% cashback)
53267228	300.00	338.36	112.79	93.21	0-499 (20% cashback)
53557808	300.00	432.00	144.00	124.42	0-499 (20% cashback)
53620774	300.00	428.20	142.73	123.15	0-499 (20% cashback)
54215420	300.00	363.40	121.13	101.55	0-499 (20% cashback)
54598667	300.00	338.33	112.78	93.20	0-499 (20% cashback)
54936194	300.00	357.50	119.17	99.59	0-499 (20% cashback)
54982782	300.00	338.45	112.82	93.24	0-499 (20% cashback)
55850938	300.00	426.80	142.27	122.69	0-499 (20% cashback)
56742473	300.00	431.60	143.87	124.29	0-499 (20% cashback)
57361249	300.00	459.30	153.10	133.52	0-499 (20% cashback)
58001926	300.00	420.76	140.25	120.67	0-499 (20% cashback)
58125613	300.00	332.56	110.85	91.27	0-499 (20% cashback)
58274770	300.00	334.00	111.33	91.75	0-499 (20% cashback)
59258568	300.00	515.50	171.83	152.25	0-499 (20% cashback)
59309074	300.00	960.26	320.09	300.51	0-499 (20% cashback)
59967763	300.00	331.80	110.60	91.02	0-499 (20% cashback)
59998908	300.00	342.08	114.03	94.45	0-499 (20% cashback)
60057792	300.00	350.14	116.71	97.13	0-499 (20% cashback)
61269113	300.00	785.30	261.77	242.19	0-499 (20% cashback)
61311635	300.00	369.15	123.05	103.47	0-499 (20% cashback)
61465770	300.00	362.10	120.70	101.12	0-499 (20% cashback)
62831016	300.00	343.16	114.39	94.81	0-499 (20% cashback)
63637771	300.00	437.83	145.94	126.36	0-499 (20% cashback)
64512425	300.00	383.20	127.73	108.15	0-499 (20% cashback)
65591894	300.00	426.34	142.11	122.53	0-499 (20% cashback)
66278349	300.00	360.80	120.27	100.69	0-499 (20% cashback)
66445456	300.00	358.00	119.33	99.75	0-499 (20% cashback)
68216877	300.00	336.20	112.07	92.49	0-499 (20% cashback)
69877085	300.00	340.75	113.58	94.00	0-499 (20% cashback)
70041023	300.00	591.10	197.03	177.45	0-499 (20% cashback)
71056267	300.00	331.56	110.52	90.94	0-499 (20% cashback)
71269475	300.00	352.04	117.35	97.77	0-499 (20% cashback)
72153965	300.00	346.23	115.41	95.83	0-499 (20% cashback)
72531393	300.00	353.99	118.00	98.42	0-499 (20% cashback)
73149989	300.00	345.27	115.09	95.51	0-499 (20% cashback)
73304362	300.00	349.06	116.35	96.77	0-499 (20% cashback)
73506368	300.00	465.00	155.00	135.42	0-499 (20% cashback)
74077249	300.00	427.80	142.60	123.02	0-499 (20% cashback)
74280048	300.00	341.94	113.98	94.40	0-499 (20% cashback)
75836041	300.00	345.60	115.20	95.62	0-499 (20% cashback)
76977740	300.00	336.00	112.00	92.42	0-499 (20% cashback)
77368714	300.00	546.40	182.13	162.55	0-499 (20% cashback)
77589534	300.00	428.60	142.87	123.29	0-499 (20% cashback)
78661768	300.00	344.00	114.67	95.09	0-499 (20% cashback)
79003522	300.00	335.90	111.97	92.39	0-499 (20% cashback)
79187409	300.00	344.03	114.68	95.10	0-499 (20% cashback)
79279444	300.00	440.50	146.83	127.25	0-499 (20% cashback)
79447154	300.00	346.00	115.33	95.75	0-499 (20% cashback)
79775402	300.00	329.15	109.72	90.14	0-499 (20% cashback)
80218019	300.00	386.24	128.75	109.17	0-499 (20% cashback)
80235455	300.00	388.70	129.57	109.99	0-499 (20% cashback)
81738427	300.00	347.68	115.89	96.31	0-499 (20% cashback)
82200213	300.00	562.44	187.48	167.90	0-499 (20% cashback)
82407268	300.00	351.90	117.30	97.72	0-499 (20% cashback)
82849706	300.00	358.86	119.62	100.04	0-499 (20% cashback)
83252848	300.00	498.00	166.00	146.42	0-499 (20% cashback)
84399449	300.00	341.30	113.77	94.19	0-499 (20% cashback)
84619066	300.00	335.57	111.86	92.28	0-499 (20% cashback)
84636581	300.00	358.70	119.57	99.99	0-499 (20% cashback)
85475491	300.00	350.00	116.67	97.09	0-499 (20% cashback)
85849255	300.00	449.36	149.79	130.21	0-499 (20% cashback)
85910488	300.00	347.70	115.90	96.32	0-499 (20% cashback)
86149293	300.00	431.50	143.83	124.25	0-499 (20% cashback)
86881608	300.00	355.24	118.41	98.83	0-499 (20% cashback)
88004871	300.00	338.30	112.77	93.19	0-499 (20% cashback)
88186183	300.00	347.67	115.89	96.31	0-499 (20% cashback)
88378882	300.00	427.40	142.47	122.89	0-499 (20% cashback)
88744436	300.00	360.50	120.17	100.59	0-499 (20% cashback)
89409797	300.00	428.50	142.83	123.25	0-499 (20% cashback)
89515745	300.00	333.10	111.03	91.45	0-499 (20% cashback)
91223173	300.00	348.60	116.20	96.62	0-499 (20% cashback)
91227055	300.00	345.40	115.13	95.55	0-499 (20% cashback)
92605672	300.00	420.40	140.13	120.55	0-499 (20% cashback)
93256572	300.00	348.55	116.18	96.60	0-499 (20% cashback)
93293813	300.00	513.92	171.31	151.73	0-499 (20% cashback)
93536834	300.00	336.00	112.00	92.42	0-499 (20% cashback)
94280613	300.00	342.00	114.00	94.42	0-499 (20% cashback)
94433486	300.00	433.37	144.46	124.88	0-499 (20% cashback)
94854150	300.00	373.55	124.52	104.94	0-499 (20% cashback)
96185153	300.00	338.34	112.78	93.20	0-499 (20% cashback)
96388186	300.00	343.54	114.51	94.93	0-499 (20% cashback)
96673354	300.00	370.85	123.62	104.04	0-499 (20% cashback)
97016262	300.00	337.90	112.63	93.05	0-499 (20% cashback)
97890763	300.00	428.70	142.90	123.32	0-499 (20% cashback)
98382595	300.00	329.68	109.89	90.31	0-499 (20% cashback)
98436780	300.00	358.90	119.63	100.05	0-499 (20% cashback)
99070738	300.00	336.70	112.23	92.65	0-499 (20% cashback)
99680649	300.00	395.30	131.77	112.19	0-499 (20% cashback)
75470522	290.00	319.50	110.17	90.59	0-499 (20% cashback)
61249371	270.00	305.16	113.02	93.44	0-499 (20% cashback)
84403327	254.00	377.95	148.80	129.22	0-499 (20% cashback)
11331930	250.00	279.40	111.76	92.18	0-499 (20% cashback)
45327990	250.00	280.96	112.38	92.80	0-499 (20% cashback)
56296496	250.00	288.63	115.45	95.87	0-499 (20% cashback)
59074063	250.00	291.20	116.48	96.90	0-499 (20% cashback)
73080814	250.00	278.76	111.50	91.92	0-499 (20% cashback)
86843646	250.00	490.04	196.02	176.44	0-499 (20% cashback)
79194579	240.00	754.60	314.42	294.84	0-499 (20% cashback)
56262687	230.00	287.00	124.78	105.20	0-499 (20% cashback)
19867040	220.00	276.00	125.45	105.87	0-499 (20% cashback)
99795409	207.00	245.00	118.36	98.78	0-499 (20% cashback)
58126181	205.00	234.00	114.15	94.57	0-499 (20% cashback)
98905043	205.00	225.60	110.05	90.47	0-499 (20% cashback)
12424496	204.00	225.00	110.29	90.71	0-499 (20% cashback)
64138256	203.00	228.44	112.53	92.95	0-499 (20% cashback)
93630040	203.00	230.56	113.58	94.00	0-499 (20% cashback)
10244168	200.00	405.05	202.53	182.95	0-499 (20% cashback)
10311728	200.00	222.03	111.02	91.44	0-499 (20% cashback)
10405732	200.00	337.93	168.97	149.39	0-499 (20% cashback)
10656473	200.00	250.90	125.45	105.87	0-499 (20% cashback)
10808715	200.00	516.80	258.40	238.82	0-499 (20% cashback)
10958181	200.00	259.50	129.75	110.17	0-499 (20% cashback)
11185945	200.00	240.59	120.30	100.72	0-499 (20% cashback)
11809632	200.00	256.46	128.23	108.65	0-499 (20% cashback)
12203693	200.00	225.70	112.85	93.27	0-499 (20% cashback)
12249328	200.00	220.00	110.00	90.42	0-499 (20% cashback)
12685358	200.00	250.45	125.23	105.65	0-499 (20% cashback)
12858402	200.00	243.00	121.50	101.92	0-499 (20% cashback)
13513036	200.00	294.20	147.10	127.52	0-499 (20% cashback)
13608772	200.00	258.27	129.14	109.56	0-499 (20% cashback)
14089745	200.00	227.57	113.79	94.21	0-499 (20% cashback)
14315725	200.00	226.00	113.00	93.42	0-499 (20% cashback)
14751962	200.00	352.38	176.19	156.61	0-499 (20% cashback)
14780205	200.00	238.00	119.00	99.42	0-499 (20% cashback)
14880600	200.00	221.80	110.90	91.32	0-499 (20% cashback)
15620276	200.00	239.80	119.90	100.32	0-499 (20% cashback)
16141108	200.00	221.75	110.88	91.30	0-499 (20% cashback)
16560014	200.00	256.22	128.11	108.53	0-499 (20% cashback)
17432880	200.00	223.10	111.55	91.97	0-499 (20% cashback)
18136722	200.00	219.60	109.80	90.22	0-499 (20% cashback)
18333663	200.00	245.20	122.60	103.02	0-499 (20% cashback)
18541739	200.00	329.10	164.55	144.97	0-499 (20% cashback)
18683342	200.00	378.10	189.05	169.47	0-499 (20% cashback)
19008950	200.00	225.60	112.80	93.22	0-499 (20% cashback)
19061055	200.00	239.30	119.65	100.07	0-499 (20% cashback)
19194341	200.00	396.60	198.30	178.72	0-499 (20% cashback)
19451769	200.00	260.66	130.33	110.75	0-499 (20% cashback)
19810105	200.00	352.90	176.45	156.87	0-499 (20% cashback)
19897139	200.00	236.07	118.04	98.46	0-499 (20% cashback)
19917915	200.00	259.35	129.68	110.10	0-499 (20% cashback)
19978901	200.00	227.24	113.62	94.04	0-499 (20% cashback)
20025230	200.00	539.03	269.52	249.94	0-499 (20% cashback)
20378084	200.00	235.10	117.55	97.97	0-499 (20% cashback)
20387937	200.00	229.15	114.58	95.00	0-499 (20% cashback)
20734570	200.00	235.60	117.80	98.22	0-499 (20% cashback)
21352534	200.00	235.60	117.80	98.22	0-499 (20% cashback)
21380295	200.00	407.20	203.60	184.02	0-499 (20% cashback)
21436241	200.00	271.80	135.90	116.32	0-499 (20% cashback)
21477672	200.00	489.75	244.88	225.30	0-499 (20% cashback)
21513141	200.00	225.06	112.53	92.95	0-499 (20% cashback)
21599986	200.00	602.08	301.04	281.46	0-499 (20% cashback)
21957829	200.00	330.76	165.38	145.80	0-499 (20% cashback)
22848081	200.00	300.90	150.45	130.87	0-499 (20% cashback)
23009620	200.00	268.60	134.30	114.72	0-499 (20% cashback)
23133516	200.00	294.31	147.16	127.58	0-499 (20% cashback)
23138988	200.00	632.76	316.38	296.80	0-499 (20% cashback)
23292103	200.00	235.75	117.88	98.30	0-499 (20% cashback)
23292501	200.00	258.90	129.45	109.87	0-499 (20% cashback)
23389561	200.00	221.20	110.60	91.02	0-499 (20% cashback)
23413148	200.00	301.18	150.59	131.01	0-499 (20% cashback)
23893778	200.00	222.90	111.45	91.87	0-499 (20% cashback)
23920658	200.00	263.00	131.50	111.92	0-499 (20% cashback)
24476680	200.00	227.00	113.50	93.92	0-499 (20% cashback)
24516802	200.00	2827.70	1413.85	1394.27	0-499 (20% cashback)
25123900	200.00	268.30	134.15	114.57	0-499 (20% cashback)
25515198	200.00	231.30	115.65	96.07	0-499 (20% cashback)
25773547	200.00	333.50	166.75	147.17	0-499 (20% cashback)
25795008	200.00	226.20	113.10	93.52	0-499 (20% cashback)
26074603	200.00	224.35	112.18	92.60	0-499 (20% cashback)
26242285	200.00	222.40	111.20	91.62	0-499 (20% cashback)
26244099	200.00	297.87	148.94	129.36	0-499 (20% cashback)
26635027	200.00	225.80	112.90	93.32	0-499 (20% cashback)
26826473	200.00	253.60	126.80	107.22	0-499 (20% cashback)
27117892	200.00	225.10	112.55	92.97	0-499 (20% cashback)
27381161	200.00	229.36	114.68	95.10	0-499 (20% cashback)
27912959	200.00	259.00	129.50	109.92	0-499 (20% cashback)
28473362	200.00	224.70	112.35	92.77	0-499 (20% cashback)
29030282	200.00	284.00	142.00	122.42	0-499 (20% cashback)
29177477	200.00	225.00	112.50	92.92	0-499 (20% cashback)
29315542	200.00	225.40	112.70	93.12	0-499 (20% cashback)
30644681	200.00	220.31	110.16	90.58	0-499 (20% cashback)
30689276	200.00	222.10	111.05	91.47	0-499 (20% cashback)
31609696	200.00	245.40	122.70	103.12	0-499 (20% cashback)
32129627	200.00	234.88	117.44	97.86	0-499 (20% cashback)
32616320	200.00	226.32	113.16	93.58	0-499 (20% cashback)
32971426	200.00	236.16	118.08	98.50	0-499 (20% cashback)
33411719	200.00	497.50	248.75	229.17	0-499 (20% cashback)
33788718	200.00	255.70	127.85	108.27	0-499 (20% cashback)
34102444	200.00	222.20	111.10	91.52	0-499 (20% cashback)
34183813	200.00	243.60	121.80	102.22	0-499 (20% cashback)
34327485	200.00	229.35	114.68	95.10	0-499 (20% cashback)
35046202	200.00	228.80	114.40	94.82	0-499 (20% cashback)
35301802	200.00	349.17	174.59	155.01	0-499 (20% cashback)
35367113	200.00	222.50	111.25	91.67	0-499 (20% cashback)
35393552	200.00	232.00	116.00	96.42	0-499 (20% cashback)
35718300	200.00	269.92	134.96	115.38	0-499 (20% cashback)
35899495	200.00	242.30	121.15	101.57	0-499 (20% cashback)
36394122	200.00	219.17	109.59	90.01	0-499 (20% cashback)
36681032	200.00	240.95	120.48	100.90	0-499 (20% cashback)
36790779	200.00	228.90	114.45	94.87	0-499 (20% cashback)
37155635	200.00	225.50	112.75	93.17	0-499 (20% cashback)
37194818	200.00	281.50	140.75	121.17	0-499 (20% cashback)
37489645	200.00	266.16	133.08	113.50	0-499 (20% cashback)
37528027	200.00	220.00	110.00	90.42	0-499 (20% cashback)
37797898	200.00	1087.16	543.58	524.00	0-499 (20% cashback)
38068900	200.00	259.20	129.60	110.02	0-499 (20% cashback)
38267960	200.00	227.10	113.55	93.97	0-499 (20% cashback)
38473305	200.00	267.54	133.77	114.19	0-499 (20% cashback)
38513459	200.00	235.20	117.60	98.02	0-499 (20% cashback)
38514015	200.00	220.00	110.00	90.42	0-499 (20% cashback)
38717446	200.00	234.90	117.45	97.87	0-499 (20% cashback)
38978829	200.00	249.75	124.88	105.30	0-499 (20% cashback)
39029858	200.00	358.00	179.00	159.42	0-499 (20% cashback)
39603659	200.00	580.00	290.00	270.42	0-499 (20% cashback)
39740548	200.00	243.15	121.58	102.00	0-499 (20% cashback)
40033408	200.00	235.05	117.53	97.95	0-499 (20% cashback)
40251049	200.00	219.20	109.60	90.02	0-499 (20% cashback)
40670863	200.00	245.00	122.50	102.92	0-499 (20% cashback)
40696432	200.00	322.20	161.10	141.52	0-499 (20% cashback)
41128256	200.00	222.13	111.07	91.49	0-499 (20% cashback)
41374113	200.00	341.00	170.50	150.92	0-499 (20% cashback)
41560915	200.00	904.00	452.00	432.42	0-499 (20% cashback)
41825980	200.00	229.85	114.93	95.35	0-499 (20% cashback)
42090921	200.00	222.84	111.42	91.84	0-499 (20% cashback)
42140092	200.00	221.00	110.50	90.92	0-499 (20% cashback)
42384780	200.00	227.96	113.98	94.40	0-499 (20% cashback)
42467820	200.00	267.85	133.93	114.35	0-499 (20% cashback)
42595594	200.00	230.10	115.05	95.47	0-499 (20% cashback)
42812330	200.00	230.73	115.37	95.79	0-499 (20% cashback)
43133251	200.00	491.04	245.52	225.94	0-499 (20% cashback)
43152888	200.00	226.36	113.18	93.60	0-499 (20% cashback)
43309642	200.00	242.17	121.09	101.51	0-499 (20% cashback)
43451405	200.00	259.80	129.90	110.32	0-499 (20% cashback)
43940451	200.00	243.50	121.75	102.17	0-499 (20% cashback)
44157314	200.00	330.00	165.00	145.42	0-499 (20% cashback)
44194587	200.00	230.40	115.20	95.62	0-499 (20% cashback)
44548220	200.00	232.00	116.00	96.42	0-499 (20% cashback)
44670673	200.00	241.00	120.50	100.92	0-499 (20% cashback)
44741739	200.00	228.80	114.40	94.82	0-499 (20% cashback)
44865129	200.00	272.41	136.21	116.63	0-499 (20% cashback)
44866060	200.00	351.95	175.98	156.40	0-499 (20% cashback)
44957103	200.00	251.00	125.50	105.92	0-499 (20% cashback)
45985458	200.00	228.80	114.40	94.82	0-499 (20% cashback)
46037942	200.00	342.24	171.12	151.54	0-499 (20% cashback)
46078765	200.00	237.20	118.60	99.02	0-499 (20% cashback)
46411298	200.00	247.88	123.94	104.36	0-499 (20% cashback)
46432781	200.00	359.80	179.90	160.32	0-499 (20% cashback)
46504618	200.00	222.70	111.35	91.77	0-499 (20% cashback)
46907369	200.00	266.24	133.12	113.54	0-499 (20% cashback)
47003559	200.00	241.80	120.90	101.32	0-499 (20% cashback)
47289359	200.00	240.70	120.35	100.77	0-499 (20% cashback)
47470419	200.00	245.00	122.50	102.92	0-499 (20% cashback)
47647845	200.00	229.20	114.60	95.02	0-499 (20% cashback)
48046539	200.00	220.00	110.00	90.42	0-499 (20% cashback)
48293330	200.00	237.00	118.50	98.92	0-499 (20% cashback)
48394166	200.00	271.50	135.75	116.17	0-499 (20% cashback)
48436361	200.00	226.00	113.00	93.42	0-499 (20% cashback)
48539081	200.00	235.78	117.89	98.31	0-499 (20% cashback)
48677840	200.00	320.90	160.45	140.87	0-499 (20% cashback)
48915742	200.00	486.67	243.34	223.76	0-499 (20% cashback)
49405779	200.00	228.00	114.00	94.42	0-499 (20% cashback)
49602860	200.00	322.65	161.33	141.75	0-499 (20% cashback)
49722777	200.00	230.00	115.00	95.42	0-499 (20% cashback)
49882865	200.00	266.73	133.37	113.79	0-499 (20% cashback)
49904515	200.00	223.75	111.88	92.30	0-499 (20% cashback)
49906549	200.00	226.23	113.12	93.54	0-499 (20% cashback)
50278912	200.00	226.00	113.00	93.42	0-499 (20% cashback)
50432266	200.00	229.00	114.50	94.92	0-499 (20% cashback)
50676050	200.00	265.70	132.85	113.27	0-499 (20% cashback)
50728761	200.00	223.41	111.71	92.13	0-499 (20% cashback)
51204747	200.00	232.00	116.00	96.42	0-499 (20% cashback)
51247222	200.00	282.08	141.04	121.46	0-499 (20% cashback)
51329090	200.00	232.20	116.10	96.52	0-499 (20% cashback)
52247483	200.00	220.66	110.33	90.75	0-499 (20% cashback)
52705785	200.00	244.50	122.25	102.67	0-499 (20% cashback)
52788934	200.00	379.00	189.50	169.92	0-499 (20% cashback)
53216586	200.00	240.64	120.32	100.74	0-499 (20% cashback)
53375205	200.00	246.20	123.10	103.52	0-499 (20% cashback)
53381714	200.00	221.60	110.80	91.22	0-499 (20% cashback)
53459599	200.00	259.00	129.50	109.92	0-499 (20% cashback)
53849387	200.00	229.79	114.90	95.32	0-499 (20% cashback)
55218016	200.00	332.67	166.34	146.76	0-499 (20% cashback)
55323528	200.00	223.90	111.95	92.37	0-499 (20% cashback)
55346819	200.00	266.10	133.05	113.47	0-499 (20% cashback)
55587891	200.00	238.00	119.00	99.42	0-499 (20% cashback)
55589467	200.00	232.50	116.25	96.67	0-499 (20% cashback)
55792614	200.00	225.65	112.83	93.25	0-499 (20% cashback)
55883577	200.00	231.50	115.75	96.17	0-499 (20% cashback)
56073854	200.00	221.45	110.73	91.15	0-499 (20% cashback)
56153177	200.00	226.00	113.00	93.42	0-499 (20% cashback)
56162661	200.00	261.50	130.75	111.17	0-499 (20% cashback)
56211666	200.00	235.60	117.80	98.22	0-499 (20% cashback)
56658176	200.00	247.53	123.77	104.19	0-499 (20% cashback)
56959275	200.00	337.49	168.75	149.17	0-499 (20% cashback)
57020977	200.00	241.70	120.85	101.27	0-499 (20% cashback)
57169227	200.00	252.47	126.24	106.66	0-499 (20% cashback)
57494806	200.00	226.00	113.00	93.42	0-499 (20% cashback)
57694432	200.00	224.00	112.00	92.42	0-499 (20% cashback)
58153992	200.00	272.30	136.15	116.57	0-499 (20% cashback)
58797024	200.00	256.80	128.40	108.82	0-499 (20% cashback)
58864788	200.00	262.00	131.00	111.42	0-499 (20% cashback)
59054733	200.00	293.39	146.70	127.12	0-499 (20% cashback)
59379642	200.00	236.20	118.10	98.52	0-499 (20% cashback)
59589287	200.00	235.20	117.60	98.02	0-499 (20% cashback)
59673850	200.00	237.00	118.50	98.92	0-499 (20% cashback)
59863955	200.00	228.00	114.00	94.42	0-499 (20% cashback)
59958011	200.00	759.58	379.79	360.21	0-499 (20% cashback)
60301367	200.00	268.53	134.27	114.69	0-499 (20% cashback)
60334790	200.00	275.30	137.65	118.07	0-499 (20% cashback)
60730056	200.00	274.40	137.20	117.62	0-499 (20% cashback)
60766627	200.00	255.60	127.80	108.22	0-499 (20% cashback)
61118812	200.00	230.25	115.13	95.55	0-499 (20% cashback)
61362779	200.00	275.60	137.80	118.22	0-499 (20% cashback)
61460971	200.00	270.72	135.36	115.78	0-499 (20% cashback)
61502555	200.00	488.30	244.15	224.57	0-499 (20% cashback)
61679982	200.00	241.00	120.50	100.92	0-499 (20% cashback)
62235124	200.00	221.70	110.85	91.27	0-499 (20% cashback)
62292660	200.00	259.30	129.65	110.07	0-499 (20% cashback)
